ts,pressure,temperatureFahrenheit,temperatureCelsius,dewPointFahrenheit,dewPointCelsius,humidity,windSpeed,windGust,windDirectionDegrees,windDirectionWords,condition
1552806000000,29.26,43.0,"6,11",43.0,"6,11",100.0,10.0,0.0,210.0,SSW,Mist
1552807800000,29.26,43.0,"6,11",43.0,"6,11",100.0,10.0,0.0,210.0,SSW,Mist
1552809600000,29.26,45.0,"7,22",43.0,"6,11",93.0,8.0,0.0,210.0,SSW,Mist
1552811400000,29.26,45.0,"7,22",45.0,"7,22",100.0,7.0,0.0,200.0,SSW,Mist
1552813200000,29.26,45.0,"7,22",45.0,"7,22",100.0,8.0,0.0,200.0,SSW,Mostly Cloudy
1552815000000,29.26,46.0,"7,78",45.0,"7,22",93.0,8.0,0.0,200.0,SSW,Mostly Cloudy
1552816800000,29.26,46.0,"7,78",45.0,"7,22",93.0,8.0,1.0,200.0,SSW,Mostly Cloudy
1552818600000,29.26,48.0,"8,89",45.0,"7,22",87.0,8.0,1.0,200.0,SSW,Mostly Cloudy
1552820400000,29.26,50.0,"10,00",45.0,"7,22",82.0,9.0,1.0,200.0,SSW,Mostly Cloudy
1552822200000,29.26,52.0,"11,11",43.0,"6,11",71.0,9.0,1.0,210.0,SSW,Mostly Cloudy
1552824000000,29.23,54.0,"12,22",41.0,"5,00",62.0,15.0,1.0,220.0,SW,Mostly Cloudy
1552825800000,29.23,54.0,"12,22",41.0,"5,00",62.0,16.0,1.0,220.0,SW,Mostly Cloudy
1552827600000,29.23,54.0,"12,22",41.0,"5,00",62.0,13.0,1.0,210.0,SSW,Mostly Cloudy
1552829400000,29.2,55.0,"12,78",41.0,"5,00",58.0,15.0,1.0,220.0,SW,Mostly Cloudy
1552831200000,29.2,57.0,"13,89",41.0,"5,00",55.0,15.0,2.0,210.0,SSW,Fair
1552833000000,29.2,59.0,"15,00",39.0,"3,89",48.0,15.0,2.0,220.0,SW,Fair
1552834800000,29.2,59.0,"15,00",39.0,"3,89",48.0,15.0,1.0,210.0,SSW,Fair
1552836600000,29.2,61.0,"16,11",39.0,"3,89",45.0,14.0,1.0,220.0,SW,Fair
1552838400000,29.2,59.0,"15,00",37.0,"2,78",45.0,15.0,1.0,220.0,SW,Fair
1552840200000,29.17,61.0,"16,11",36.0,"2,22",39.0,10.0,1.0,210.0,SSW,Fair
1552842000000,29.17,61.0,"16,11",36.0,"2,22",39.0,10.0,0.0,210.0,SSW,Fair
1552843800000,29.17,61.0,"16,11",37.0,"2,78",42.0,8.0,0.0,200.0,SSW,Fair
1552845600000,29.17,61.0,"16,11",37.0,"2,78",42.0,7.0,0.0,200.0,SSW,Fair
1552847400000,29.17,57.0,"13,89",37.0,"2,78",48.0,7.0,0.0,190.0,S,Fair
1552849200000,29.17,57.0,"13,89",37.0,"2,78",48.0,5.0,0.0,210.0,SSW,Fair
1552851000000,29.17,55.0,"12,78",37.0,"2,78",51.0,5.0,0.0,190.0,S,Fair
1552852800000,29.17,54.0,"12,22",37.0,"2,78",54.0,6.0,0.0,200.0,SSW,Fair
1552854600000,29.2,54.0,"12,22",37.0,"2,78",54.0,8.0,0.0,200.0,SSW,Fair
1552856400000,29.2,54.0,"12,22",37.0,"2,78",54.0,8.0,0.0,210.0,SSW,Fair
1552858200000,29.2,52.0,"11,11",36.0,"2,22",54.0,7.0,0.0,200.0,SSW,Fair
1552860000000,29.2,52.0,"11,11",36.0,"2,22",54.0,7.0,0.0,180.0,S,Fair
1552861800000,29.2,48.0,"8,89",36.0,"2,22",62.0,2.0,0.0,0.0,VAR,Fair
1552863600000,29.2,50.0,"10,00",36.0,"2,22",58.0,7.0,0.0,180.0,S,Fair
1552865400000,29.2,50.0,"10,00",36.0,"2,22",58.0,9.0,0.0,180.0,S,Fair
1552867200000,29.23,48.0,"8,89",37.0,"2,78",66.0,17.0,0.0,270.0,W,Fair
1552869000000,29.26,46.0,"7,78",39.0,"3,89",76.0,21.0,0.0,300.0,WNW,Mostly Cloudy / Windy
1552870800000,29.29,45.0,"7,22",39.0,"3,89",81.0,13.0,0.0,310.0,NW,Fair
1552872600000,29.29,45.0,"7,22",37.0,"2,78",76.0,15.0,0.0,300.0,WNW,Fair
1552874400000,29.29,45.0,"7,22",37.0,"2,78",76.0,13.0,0.0,300.0,WNW,Mostly Cloudy
1552876200000,29.29,45.0,"7,22",36.0,"2,22",71.0,12.0,0.0,300.0,WNW,Light Rain
1552878000000,29.32,43.0,"6,11",36.0,"2,22",76.0,8.0,0.0,290.0,WNW,Fair
1552879800000,29.32,43.0,"6,11",36.0,"2,22",76.0,8.0,0.0,280.0,W,Fair
1552881600000,29.32,43.0,"6,11",36.0,"2,22",76.0,8.0,0.0,250.0,WSW,Light Rain
1552883400000,29.32,41.0,"5,00",37.0,"2,78",87.0,8.0,0.0,270.0,W,Light Rain Shower
1552885200000,29.35,41.0,"5,00",37.0,"2,78",87.0,9.0,0.0,220.0,SW,Light Rain Shower
1552887000000,29.35,41.0,"5,00",39.0,"3,89",93.0,9.0,0.0,220.0,SW,Light Rain
1552888800000,29.38,41.0,"5,00",39.0,"3,89",93.0,10.0,0.0,220.0,SW,Mostly Cloudy
1552890600000,29.38,41.0,"5,00",39.0,"3,89",93.0,12.0,0.0,230.0,SW,Fair
1552892400000,29.4,41.0,"5,00",37.0,"2,78",87.0,10.0,0.0,230.0,SW,Fair
1552894200000,29.4,41.0,"5,00",37.0,"2,78",87.0,9.0,0.0,230.0,SW,Fair
1552896000000,29.4,41.0,"5,00",39.0,"3,89",93.0,10.0,0.0,230.0,SW,Fair
1552897800000,29.43,43.0,"6,11",37.0,"2,78",81.0,12.0,0.0,230.0,SW,Fair
1552899600000,29.43,43.0,"6,11",37.0,"2,78",81.0,13.0,1.0,240.0,WSW,Fair
1552901400000,29.46,43.0,"6,11",37.0,"2,78",81.0,13.0,1.0,240.0,WSW,Fair
1552903200000,29.46,45.0,"7,22",36.0,"2,22",71.0,15.0,1.0,240.0,WSW,Fair
1552905000000,29.46,46.0,"7,78",34.0,"1,11",62.0,15.0,1.0,250.0,WSW,Fair
1552906800000,29.46,45.0,"7,22",32.0,"0,00",61.0,18.0,2.0,250.0,WSW,Fair
1552908600000,29.46,46.0,"7,78",34.0,"1,11",62.0,17.0,2.0,240.0,WSW,Fair
1552910400000,29.46,46.0,"7,78",32.0,"0,00",57.0,17.0,1.0,230.0,SW,Mostly Cloudy
1552912200000,29.49,48.0,"8,89",36.0,"2,22",62.0,13.0,1.0,240.0,WSW,Mostly Cloudy
1552914000000,29.49,48.0,"8,89",34.0,"1,11",57.0,17.0,2.0,250.0,WSW,Partly Cloudy
1552915800000,29.49,48.0,"8,89",30.0,"-1,11",50.0,20.0,1.0,230.0,SW,Mostly Cloudy
1552917600000,29.49,50.0,"10,00",30.0,"-1,11",47.0,18.0,1.0,230.0,SW,Partly Cloudy
1552919400000,29.49,48.0,"8,89",30.0,"-1,11",50.0,16.0,1.0,240.0,WSW,Partly Cloudy
1552921200000,29.49,50.0,"10,00",32.0,"0,00",50.0,16.0,1.0,240.0,WSW,Mostly Cloudy
1552923000000,29.49,48.0,"8,89",30.0,"-1,11",50.0,17.0,1.0,250.0,WSW,Partly Cloudy
1552924800000,29.49,48.0,"8,89",28.0,"-2,22",46.0,21.0,1.0,250.0,WSW,Partly Cloudy / Windy
1552926600000,29.49,48.0,"8,89",28.0,"-2,22",46.0,17.0,0.0,250.0,WSW,Partly Cloudy
1552928400000,29.49,46.0,"7,78",28.0,"-2,22",50.0,17.0,0.0,250.0,WSW,Fair
1552930200000,29.52,46.0,"7,78",28.0,"-2,22",50.0,18.0,0.0,250.0,WSW,Fair
1552932000000,29.52,45.0,"7,22",28.0,"-2,22",53.0,17.0,0.0,250.0,WSW,Fair
1552933800000,29.52,45.0,"7,22",28.0,"-2,22",53.0,16.0,0.0,260.0,W,Fair
1552935600000,29.55,45.0,"7,22",28.0,"-2,22",53.0,12.0,0.0,240.0,WSW,Fair
1552937400000,29.55,43.0,"6,11",28.0,"-2,22",57.0,10.0,0.0,230.0,SW,Fair
1552939200000,29.55,43.0,"6,11",28.0,"-2,22",57.0,12.0,0.0,230.0,SW,Fair
1552941000000,29.58,43.0,"6,11",30.0,"-1,11",61.0,9.0,0.0,210.0,SSW,Fair
1552942800000,29.58,43.0,"6,11",30.0,"-1,11",61.0,10.0,0.0,220.0,SW,Fair
1552944600000,29.58,41.0,"5,00",28.0,"-2,22",61.0,10.0,0.0,210.0,SSW,Fair
1552946400000,29.58,41.0,"5,00",30.0,"-1,11",65.0,10.0,0.0,220.0,SW,Fair
1552948200000,29.58,41.0,"5,00",30.0,"-1,11",65.0,10.0,0.0,220.0,SW,Fair
1552950000000,29.58,39.0,"3,89",28.0,"-2,22",65.0,9.0,0.0,210.0,SSW,Fair
1552951800000,29.61,39.0,"3,89",30.0,"-1,11",70.0,8.0,0.0,210.0,SSW,Fair
1552953600000,29.61,39.0,"3,89",30.0,"-1,11",70.0,12.0,0.0,220.0,SW,Fair
1552955400000,29.61,39.0,"3,89",30.0,"-1,11",70.0,12.0,0.0,220.0,SW,Fair
1552957200000,29.61,37.0,"2,78",30.0,"-1,11",75.0,10.0,0.0,220.0,SW,Fair
1552959000000,29.61,37.0,"2,78",30.0,"-1,11",75.0,12.0,0.0,220.0,SW,Fair
1552960800000,29.61,37.0,"2,78",30.0,"-1,11",75.0,14.0,0.0,230.0,SW,Fair
1552962600000,29.61,37.0,"2,78",30.0,"-1,11",75.0,12.0,0.0,230.0,SW,Fair
1552964400000,29.61,37.0,"2,78",30.0,"-1,11",75.0,12.0,0.0,240.0,WSW,Fair
1552966200000,29.64,37.0,"2,78",30.0,"-1,11",75.0,13.0,0.0,240.0,WSW,Fair
1552968000000,29.64,37.0,"2,78",30.0,"-1,11",75.0,13.0,0.0,230.0,SW,Fair
1552969800000,29.64,37.0,"2,78",30.0,"-1,11",75.0,12.0,0.0,230.0,SW,Fair
1552971600000,29.64,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,230.0,SW,Fair
1552973400000,29.67,36.0,"2,22",30.0,"-1,11",81.0,13.0,0.0,220.0,SW,Fair
1552975200000,29.67,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,220.0,SW,Fair
1552977000000,29.7,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,230.0,SW,Fair
1552978800000,29.7,36.0,"2,22",32.0,"0,00",87.0,12.0,0.0,240.0,WSW,Fair
1552980600000,29.7,37.0,"2,78",32.0,"0,00",81.0,16.0,0.0,250.0,WSW,Fair
1552982400000,29.73,37.0,"2,78",32.0,"0,00",81.0,16.0,0.0,260.0,W,Fair
1552984200000,29.73,37.0,"2,78",32.0,"0,00",81.0,15.0,0.0,260.0,W,Fair
1552986000000,29.73,39.0,"3,89",32.0,"0,00",75.0,16.0,0.0,260.0,W,Fair
1552987800000,29.75,39.0,"3,89",32.0,"0,00",75.0,17.0,0.0,270.0,W,Mostly Cloudy
1552989600000,29.75,43.0,"6,11",34.0,"1,11",70.0,15.0,1.0,270.0,W,Mostly Cloudy
1552991400000,29.75,41.0,"5,00",32.0,"0,00",70.0,16.0,1.0,270.0,W,Partly Cloudy
1552993200000,29.78,41.0,"5,00",34.0,"1,11",76.0,16.0,1.0,270.0,W,Mostly Cloudy
1552995000000,29.78,41.0,"5,00",32.0,"0,00",70.0,17.0,1.0,260.0,W,Mostly Cloudy
1552996800000,29.81,45.0,"7,22",32.0,"0,00",61.0,14.0,1.0,250.0,WSW,Mostly Cloudy
1552998600000,29.81,43.0,"6,11",30.0,"-1,11",61.0,15.0,1.0,260.0,W,Mostly Cloudy
1553000400000,29.81,43.0,"6,11",32.0,"0,00",66.0,10.0,1.0,280.0,W,Mostly Cloudy
1553002200000,29.81,43.0,"6,11",30.0,"-1,11",61.0,9.0,1.0,270.0,W,Light Rain Shower
1553004000000,29.81,46.0,"7,78",27.0,"-2,78",46.0,12.0,1.0,260.0,W,Partly Cloudy
1553005800000,29.81,45.0,"7,22",25.0,"-3,89",46.0,12.0,1.0,260.0,W,Partly Cloudy
1553007600000,29.84,45.0,"7,22",30.0,"-1,11",57.0,13.0,1.0,250.0,WSW,Partly Cloudy
1553009400000,29.84,45.0,"7,22",28.0,"-2,22",53.0,10.0,1.0,260.0,W,Fair
1553011200000,29.84,45.0,"7,22",27.0,"-2,78",49.0,12.0,1.0,250.0,WSW,Fair
1553013000000,29.84,45.0,"7,22",27.0,"-2,78",49.0,12.0,0.0,250.0,WSW,Partly Cloudy
1553014800000,29.87,45.0,"7,22",32.0,"0,00",61.0,13.0,0.0,250.0,WSW,Fair
1553016600000,29.87,45.0,"7,22",32.0,"0,00",61.0,12.0,0.0,250.0,WSW,Partly Cloudy
1553018400000,29.87,43.0,"6,11",32.0,"0,00",66.0,12.0,0.0,250.0,WSW,Partly Cloudy
1553020200000,29.87,43.0,"6,11",32.0,"0,00",66.0,9.0,0.0,240.0,WSW,Fair
1553022000000,29.9,41.0,"5,00",32.0,"0,00",70.0,7.0,0.0,230.0,SW,Fair
1553023800000,29.9,41.0,"5,00",32.0,"0,00",70.0,7.0,0.0,220.0,SW,Fair
1553025600000,29.9,39.0,"3,89",32.0,"0,00",75.0,9.0,0.0,220.0,SW,Fair
1553027400000,29.93,39.0,"3,89",32.0,"0,00",75.0,9.0,0.0,230.0,SW,Fair
1553029200000,29.93,39.0,"3,89",32.0,"0,00",75.0,7.0,0.0,230.0,SW,Fair
1553031000000,29.93,37.0,"2,78",30.0,"-1,11",75.0,9.0,0.0,250.0,WSW,Fair
1553032800000,29.96,39.0,"3,89",30.0,"-1,11",70.0,8.0,0.0,250.0,WSW,Fair
1553034600000,29.96,37.0,"2,78",30.0,"-1,11",75.0,5.0,0.0,250.0,WSW,Fair
1553036400000,29.96,37.0,"2,78",30.0,"-1,11",75.0,7.0,0.0,230.0,SW,Fair
1553038200000,29.96,37.0,"2,78",32.0,"0,00",81.0,8.0,0.0,240.0,WSW,Fair
1553040000000,29.96,34.0,"1,11",30.0,"-1,11",87.0,8.0,0.0,260.0,W,Fair
1553041800000,29.99,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,250.0,WSW,Fair
1553043600000,29.99,36.0,"2,22",32.0,"0,00",87.0,6.0,0.0,240.0,WSW,Fair
1553045400000,29.99,32.0,"0,00",30.0,"-1,11",93.0,8.0,0.0,260.0,W,Fair
1553047200000,29.99,32.0,"0,00",30.0,"-1,11",93.0,6.0,0.0,260.0,W,Fair
1553049000000,29.99,36.0,"2,22",32.0,"0,00",87.0,6.0,0.0,240.0,WSW,Fair
1553050800000,29.99,32.0,"0,00",30.0,"-1,11",93.0,5.0,0.0,260.0,W,Fair
1553052600000,29.99,34.0,"1,11",32.0,"0,00",93.0,5.0,0.0,280.0,W,Fair
1553054400000,30.02,32.0,"0,00",30.0,"-1,11",93.0,5.0,0.0,280.0,W,Fair
1553056200000,30.02,34.0,"1,11",32.0,"0,00",93.0,5.0,0.0,260.0,W,Fair
1553058000000,30.02,34.0,"1,11",32.0,"0,00",93.0,5.0,0.0,240.0,WSW,Fair
1553059800000,30.02,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,240.0,WSW,Fair
1553061600000,30.05,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,220.0,SW,Shallow Fog
1553063400000,30.05,30.0,"-1,11",30.0,"-1,11",100.0,5.0,0.0,250.0,WSW,Patches of Fog
1553065200000,30.05,32.0,"0,00",32.0,"0,00",100.0,6.0,0.0,220.0,SW,Shallow Fog
1553067000000,30.05,32.0,"0,00",32.0,"0,00",100.0,5.0,0.0,240.0,WSW,Shallow Fog
1553068800000,30.08,34.0,"1,11",32.0,"0,00",93.0,5.0,0.0,250.0,WSW,Fair
1553070600000,30.08,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,270.0,W,Fair
1553072400000,30.08,37.0,"2,78",34.0,"1,11",87.0,8.0,1.0,270.0,W,Fair
1553074200000,30.08,39.0,"3,89",30.0,"-1,11",70.0,7.0,1.0,260.0,W,Fair
1553076000000,30.08,41.0,"5,00",30.0,"-1,11",65.0,6.0,1.0,260.0,W,Fair
1553077800000,30.08,43.0,"6,11",27.0,"-2,78",53.0,6.0,2.0,250.0,WSW,Fair
1553079600000,30.1,43.0,"6,11",27.0,"-2,78",53.0,7.0,1.0,250.0,WSW,Partly Cloudy
1553081400000,30.1,43.0,"6,11",27.0,"-2,78",53.0,7.0,1.0,280.0,W,Mostly Cloudy
1553083200000,30.1,45.0,"7,22",28.0,"-2,22",53.0,9.0,1.0,270.0,W,Mostly Cloudy
1553085000000,30.1,45.0,"7,22",28.0,"-2,22",53.0,12.0,1.0,270.0,W,Mostly Cloudy
1553086800000,30.1,46.0,"7,78",28.0,"-2,22",50.0,12.0,2.0,270.0,W,Partly Cloudy
1553088600000,30.1,46.0,"7,78",27.0,"-2,78",46.0,16.0,2.0,240.0,WSW,Partly Cloudy
1553090400000,30.08,46.0,"7,78",28.0,"-2,22",50.0,12.0,2.0,260.0,W,Fair
1553092200000,30.08,48.0,"8,89",27.0,"-2,78",43.0,14.0,2.0,260.0,W,Fair
1553094000000,30.08,48.0,"8,89",28.0,"-2,22",46.0,10.0,1.0,250.0,WSW,Fair
1553095800000,30.08,46.0,"7,78",28.0,"-2,22",50.0,15.0,1.0,260.0,W,Fair
1553097600000,30.08,48.0,"8,89",27.0,"-2,78",43.0,14.0,1.0,270.0,W,Fair
1553099400000,30.05,48.0,"8,89",27.0,"-2,78",43.0,14.0,1.0,260.0,W,Fair
1553101200000,30.05,48.0,"8,89",28.0,"-2,22",46.0,14.0,0.0,270.0,W,Fair
1553103000000,30.05,46.0,"7,78",27.0,"-2,78",46.0,14.0,0.0,250.0,WSW,Fair
1553104800000,30.08,46.0,"7,78",27.0,"-2,78",46.0,14.0,0.0,260.0,W,Fair
1553106600000,30.08,45.0,"7,22",28.0,"-2,22",53.0,10.0,0.0,250.0,WSW,Fair
1553108400000,30.05,45.0,"7,22",28.0,"-2,22",53.0,9.0,0.0,250.0,WSW,Fair
1553110200000,30.08,43.0,"6,11",30.0,"-1,11",61.0,6.0,0.0,250.0,WSW,Fair
1553112000000,30.08,45.0,"7,22",28.0,"-2,22",53.0,7.0,0.0,230.0,SW,Fair
1553113800000,30.08,45.0,"7,22",28.0,"-2,22",53.0,8.0,0.0,230.0,SW,Fair
1553115600000,30.05,45.0,"7,22",27.0,"-2,78",49.0,10.0,0.0,230.0,SW,Fair
1553117400000,30.08,43.0,"6,11",27.0,"-2,78",53.0,9.0,0.0,230.0,SW,Fair
1553119200000,30.05,45.0,"7,22",28.0,"-2,22",53.0,10.0,0.0,230.0,SW,Fair
1553121000000,30.08,45.0,"7,22",28.0,"-2,22",53.0,9.0,0.0,230.0,SW,Fair
1553122800000,30.05,45.0,"7,22",28.0,"-2,22",53.0,9.0,0.0,230.0,SW,Fair
1553124600000,30.05,45.0,"7,22",28.0,"-2,22",53.0,12.0,0.0,230.0,SW,Fair
1553126400000,30.08,45.0,"7,22",30.0,"-1,11",57.0,10.0,0.0,250.0,WSW,Partly Cloudy
1553128200000,30.05,45.0,"7,22",30.0,"-1,11",57.0,10.0,0.0,240.0,WSW,Mostly Cloudy
1553130000000,30.05,45.0,"7,22",30.0,"-1,11",57.0,10.0,0.0,240.0,WSW,Mostly Cloudy
1553131800000,30.05,45.0,"7,22",30.0,"-1,11",57.0,10.0,0.0,230.0,SW,Mostly Cloudy
1553133600000,30.05,45.0,"7,22",30.0,"-1,11",57.0,12.0,0.0,240.0,WSW,Mostly Cloudy
1553135400000,30.05,45.0,"7,22",32.0,"0,00",61.0,14.0,0.0,250.0,WSW,Mostly Cloudy
1553137200000,30.02,45.0,"7,22",32.0,"0,00",61.0,14.0,0.0,250.0,WSW,Mostly Cloudy
1553139000000,30.02,45.0,"7,22",32.0,"0,00",61.0,13.0,0.0,260.0,W,Mostly Cloudy
1553140800000,30.02,45.0,"7,22",34.0,"1,11",66.0,12.0,0.0,260.0,W,Mostly Cloudy
1553142600000,30.02,45.0,"7,22",34.0,"1,11",66.0,12.0,0.0,260.0,W,Mostly Cloudy
1553144400000,30.02,45.0,"7,22",34.0,"1,11",66.0,12.0,0.0,260.0,W,Mostly Cloudy
1553146200000,30.02,45.0,"7,22",36.0,"2,22",71.0,10.0,0.0,260.0,W,Mostly Cloudy
1553148000000,30.05,45.0,"7,22",36.0,"2,22",71.0,8.0,0.0,250.0,WSW,Mostly Cloudy
1553149800000,30.05,45.0,"7,22",36.0,"2,22",71.0,9.0,0.0,250.0,WSW,Mostly Cloudy
1553151600000,30.05,45.0,"7,22",36.0,"2,22",71.0,9.0,0.0,240.0,WSW,Mostly Cloudy
1553153400000,30.05,45.0,"7,22",36.0,"2,22",71.0,9.0,0.0,240.0,WSW,Mostly Cloudy
1553155200000,30.05,45.0,"7,22",37.0,"2,78",76.0,9.0,0.0,250.0,WSW,Mostly Cloudy
1553157000000,30.05,46.0,"7,78",39.0,"3,89",76.0,12.0,0.0,260.0,W,Mostly Cloudy
1553158800000,30.05,46.0,"7,78",39.0,"3,89",76.0,13.0,0.0,260.0,W,Mostly Cloudy
1553160600000,30.05,48.0,"8,89",41.0,"5,00",76.0,14.0,0.0,280.0,W,Mostly Cloudy
1553162400000,30.08,48.0,"8,89",41.0,"5,00",76.0,14.0,1.0,300.0,WNW,Mostly Cloudy
1553164200000,30.08,50.0,"10,00",41.0,"5,00",71.0,14.0,1.0,300.0,WNW,Partly Cloudy
1553166000000,30.08,50.0,"10,00",39.0,"3,89",66.0,12.0,1.0,300.0,WNW,Mostly Cloudy
1553167800000,30.08,52.0,"11,11",39.0,"3,89",62.0,13.0,2.0,300.0,WNW,Partly Cloudy
1553169600000,30.08,52.0,"11,11",39.0,"3,89",62.0,14.0,1.0,290.0,WNW,Mostly Cloudy
1553171400000,30.08,52.0,"11,11",36.0,"2,22",54.0,13.0,1.0,280.0,W,Mostly Cloudy
1553173200000,30.08,52.0,"11,11",39.0,"3,89",62.0,14.0,1.0,280.0,W,Mostly Cloudy
1553175000000,30.08,52.0,"11,11",37.0,"2,78",58.0,14.0,2.0,290.0,WNW,Partly Cloudy
1553176800000,30.05,52.0,"11,11",37.0,"2,78",58.0,13.0,1.0,290.0,WNW,Mostly Cloudy
1553178600000,30.05,54.0,"12,22",39.0,"3,89",58.0,14.0,1.0,300.0,WNW,Partly Cloudy
1553180400000,30.05,55.0,"12,78",37.0,"2,78",51.0,14.0,1.0,270.0,W,Mostly Cloudy
1553182200000,30.05,54.0,"12,22",37.0,"2,78",54.0,15.0,1.0,270.0,W,Mostly Cloudy
1553184000000,30.02,55.0,"12,78",37.0,"2,78",51.0,14.0,1.0,270.0,W,Partly Cloudy
1553185800000,30.02,55.0,"12,78",39.0,"3,89",54.0,13.0,0.0,270.0,W,Partly Cloudy
1553187600000,30.02,55.0,"12,78",37.0,"2,78",51.0,12.0,0.0,280.0,W,Partly Cloudy
1553189400000,30.02,54.0,"12,22",39.0,"3,89",58.0,9.0,0.0,270.0,W,Mostly Cloudy
1553191200000,30.02,54.0,"12,22",41.0,"5,00",62.0,12.0,0.0,260.0,W,Mostly Cloudy
1553193000000,30.02,54.0,"12,22",39.0,"3,89",58.0,13.0,0.0,280.0,W,Mostly Cloudy
1553194800000,30.02,52.0,"11,11",41.0,"5,00",67.0,9.0,0.0,280.0,W,Mostly Cloudy
1553196600000,30.02,52.0,"11,11",41.0,"5,00",67.0,8.0,0.0,260.0,W,Mostly Cloudy
1553198400000,30.02,52.0,"11,11",41.0,"5,00",67.0,9.0,0.0,260.0,W,Mostly Cloudy
1553200200000,30.02,52.0,"11,11",43.0,"6,11",71.0,9.0,0.0,260.0,W,Mostly Cloudy
1553202000000,30.02,50.0,"10,00",43.0,"6,11",76.0,10.0,0.0,250.0,WSW,Mostly Cloudy
1553203800000,29.99,50.0,"10,00",41.0,"5,00",71.0,12.0,0.0,240.0,WSW,Mostly Cloudy
1553205600000,30.02,48.0,"8,89",41.0,"5,00",76.0,12.0,0.0,260.0,W,Partly Cloudy
1553207400000,30.02,50.0,"10,00",43.0,"6,11",76.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1553209200000,30.02,50.0,"10,00",43.0,"6,11",76.0,13.0,0.0,260.0,W,Mostly Cloudy
1553211000000,30.02,50.0,"10,00",45.0,"7,22",82.0,13.0,0.0,270.0,W,Mostly Cloudy
1553212800000,30.02,50.0,"10,00",45.0,"7,22",82.0,14.0,0.0,260.0,W,Mostly Cloudy
1553214600000,30.02,50.0,"10,00",45.0,"7,22",82.0,14.0,0.0,260.0,W,Mostly Cloudy
1553216400000,30.02,50.0,"10,00",43.0,"6,11",76.0,15.0,0.0,260.0,W,Mostly Cloudy
1553218200000,30.02,48.0,"8,89",45.0,"7,22",87.0,12.0,0.0,270.0,W,Mostly Cloudy
1553220000000,30.02,48.0,"8,89",45.0,"7,22",87.0,10.0,0.0,270.0,W,Cloudy
1553221800000,29.99,48.0,"8,89",45.0,"7,22",87.0,10.0,0.0,260.0,W,Cloudy
1553223600000,30.02,48.0,"8,89",45.0,"7,22",87.0,10.0,0.0,260.0,W,Mostly Cloudy
1553225400000,30.02,48.0,"8,89",45.0,"7,22",87.0,10.0,0.0,270.0,W,Mostly Cloudy
1553227200000,30.02,48.0,"8,89",45.0,"7,22",87.0,9.0,0.0,270.0,W,Mostly Cloudy
1553229000000,29.99,48.0,"8,89",45.0,"7,22",87.0,9.0,0.0,260.0,W,Cloudy
1553230800000,29.99,48.0,"8,89",45.0,"7,22",87.0,12.0,0.0,260.0,W,Mostly Cloudy
1553232600000,29.99,48.0,"8,89",45.0,"7,22",87.0,10.0,0.0,270.0,W,Cloudy
1553234400000,29.99,48.0,"8,89",46.0,"7,78",93.0,12.0,0.0,270.0,W,Cloudy
1553236200000,30.02,48.0,"8,89",46.0,"7,78",93.0,12.0,0.0,280.0,W,Mist
1553238000000,30.05,48.0,"8,89",46.0,"7,78",93.0,13.0,0.0,290.0,WNW,Light Drizzle
1553239800000,30.05,48.0,"8,89",46.0,"7,78",93.0,12.0,0.0,280.0,W,Light Drizzle
1553241600000,30.05,48.0,"8,89",46.0,"7,78",93.0,10.0,0.0,290.0,WNW,Light Drizzle
1553243400000,30.05,48.0,"8,89",48.0,"8,89",100.0,9.0,0.0,290.0,WNW,Mist
1553245200000,30.08,48.0,"8,89",48.0,"8,89",100.0,8.0,0.0,290.0,WNW,Mist
1553247000000,30.08,50.0,"10,00",46.0,"7,78",87.0,8.0,0.0,290.0,WNW,Mist
1553248800000,30.08,50.0,"10,00",46.0,"7,78",87.0,9.0,0.0,290.0,WNW,Cloudy
1553250600000,30.08,52.0,"11,11",46.0,"7,78",82.0,9.0,1.0,300.0,WNW,Cloudy
1553252400000,30.08,52.0,"11,11",45.0,"7,22",76.0,12.0,1.0,320.0,NW,Cloudy
1553254200000,30.08,55.0,"12,78",45.0,"7,22",67.0,10.0,1.0,320.0,NW,Cloudy
1553256000000,30.08,54.0,"12,22",43.0,"6,11",67.0,12.0,1.0,320.0,NW,Mostly Cloudy
1553257800000,30.08,55.0,"12,78",41.0,"5,00",58.0,13.0,1.0,330.0,NNW,Mostly Cloudy
1553259600000,30.1,54.0,"12,22",41.0,"5,00",62.0,12.0,1.0,330.0,NNW,Mostly Cloudy
1553261400000,30.1,55.0,"12,78",41.0,"5,00",58.0,9.0,1.0,330.0,NNW,Mostly Cloudy
1553263200000,30.1,55.0,"12,78",41.0,"5,00",58.0,10.0,1.0,330.0,NNW,Mostly Cloudy
1553265000000,30.08,55.0,"12,78",37.0,"2,78",51.0,12.0,1.0,350.0,N,Mostly Cloudy
1553266800000,30.08,55.0,"12,78",39.0,"3,89",54.0,13.0,1.0,350.0,N,Partly Cloudy
