ts,pressure,temperatureFahrenheit,temperatureCelsius,dewPointFahrenheit,dewPointCelsius,humidity,windSpeed,windGust,windDirectionDegrees,windDirectionWords,condition
1554771000000,28.37,50.0,"10,00",45.0,"7,22",82.0,2.0,0.0,0.0,VAR,Fair
1554772800000,28.4,50.0,"10,00",45.0,"7,22",82.0,1.0,0.0,0.0,VAR,Light Rain
1554774600000,28.37,48.0,"8,89",45.0,"7,22",87.0,1.0,0.0,0.0,VAR,Light Rain
1554776400000,28.37,48.0,"8,89",45.0,"7,22",87.0,2.0,0.0,200.0,SSW,Light Rain
1554778200000,28.37,48.0,"8,89",45.0,"7,22",87.0,2.0,0.0,260.0,W,Light Rain
1554780000000,28.37,48.0,"8,89",45.0,"7,22",87.0,3.0,0.0,240.0,WSW,Light Rain
1554781800000,28.37,46.0,"7,78",45.0,"7,22",93.0,1.0,0.0,0.0,VAR,Light Rain
1554783600000,28.37,48.0,"8,89",45.0,"7,22",87.0,0.0,0.0,0.0,CALM,Fair
1554785400000,28.37,48.0,"8,89",45.0,"7,22",87.0,2.0,0.0,0.0,VAR,Mostly Cloudy
1554787200000,28.37,48.0,"8,89",45.0,"7,22",87.0,5.0,0.0,330.0,NNW,Partly Cloudy
1554789000000,28.37,46.0,"7,78",45.0,"7,22",93.0,1.0,0.0,0.0,VAR,Fair
1554790800000,28.37,48.0,"8,89",45.0,"7,22",87.0,1.0,0.0,0.0,VAR,Fair
1554792600000,28.37,48.0,"8,89",45.0,"7,22",87.0,1.0,0.0,0.0,VAR,Fair
1554794400000,28.37,46.0,"7,78",45.0,"7,22",93.0,2.0,0.0,90.0,E,Partly Cloudy
1554796200000,28.37,48.0,"8,89",45.0,"7,22",87.0,2.0,0.0,0.0,VAR,Light Rain Shower
1554798000000,28.37,48.0,"8,89",46.0,"7,78",93.0,3.0,0.0,30.0,NNE,Light Rain Shower
1554799800000,28.37,48.0,"8,89",46.0,"7,78",93.0,2.0,0.0,0.0,VAR,Rain Shower
1554801600000,28.37,48.0,"8,89",46.0,"7,78",93.0,1.0,1.0,0.0,VAR,Light Rain Shower
1554803400000,28.37,50.0,"10,00",46.0,"7,78",87.0,2.0,1.0,0.0,VAR,Fair
1554805200000,28.37,50.0,"10,00",46.0,"7,78",87.0,5.0,1.0,310.0,NW,Partly Cloudy
1554807000000,28.37,52.0,"11,11",46.0,"7,78",82.0,1.0,2.0,0.0,VAR,Partly Cloudy
1554808800000,28.37,52.0,"11,11",46.0,"7,78",82.0,2.0,2.0,0.0,VAR,Mostly Cloudy
1554810600000,28.37,52.0,"11,11",46.0,"7,78",82.0,2.0,2.0,0.0,VAR,Light Rain Shower
1554812400000,28.37,52.0,"11,11",46.0,"7,78",82.0,5.0,2.0,70.0,ENE,Light Rain Shower
1554814200000,28.34,52.0,"11,11",46.0,"7,78",82.0,2.0,2.0,0.0,VAR,Light Rain Shower
1554816000000,28.34,52.0,"11,11",48.0,"8,89",88.0,2.0,2.0,0.0,VAR,Rain Shower
1554817800000,28.34,52.0,"11,11",48.0,"8,89",88.0,3.0,2.0,360.0,N,Light Rain Shower
1554819600000,28.34,52.0,"11,11",48.0,"8,89",88.0,2.0,2.0,0.0,VAR,Light Rain Shower
1554821400000,28.34,52.0,"11,11",48.0,"8,89",88.0,1.0,2.0,0.0,VAR,Light Rain Shower
1554823200000,28.34,54.0,"12,22",48.0,"8,89",82.0,2.0,2.0,0.0,VAR,Mostly Cloudy
1554825000000,28.34,54.0,"12,22",48.0,"8,89",82.0,2.0,2.0,0.0,VAR,Mostly Cloudy
1554826800000,28.34,54.0,"12,22",46.0,"7,78",77.0,5.0,1.0,300.0,WNW,Mostly Cloudy
1554828600000,28.32,54.0,"12,22",45.0,"7,22",72.0,3.0,1.0,280.0,W,Mostly Cloudy
1554830400000,28.32,54.0,"12,22",46.0,"7,78",77.0,5.0,1.0,300.0,WNW,Mostly Cloudy
1554832200000,28.32,54.0,"12,22",46.0,"7,78",77.0,5.0,0.0,310.0,NW,Mostly Cloudy
1554834000000,28.32,54.0,"12,22",46.0,"7,78",77.0,6.0,0.0,310.0,NW,Mostly Cloudy
1554835800000,28.32,54.0,"12,22",46.0,"7,78",77.0,7.0,0.0,340.0,NNW,Mostly Cloudy
1554837600000,28.32,54.0,"12,22",48.0,"8,89",82.0,6.0,0.0,330.0,NNW,Mostly Cloudy
1554839400000,28.32,52.0,"11,11",46.0,"7,78",82.0,6.0,0.0,320.0,NW,Showers in the Vicinity
1554841200000,28.32,52.0,"11,11",46.0,"7,78",82.0,5.0,0.0,300.0,WNW,Showers in the Vicinity
1554843000000,28.34,52.0,"11,11",46.0,"7,78",82.0,3.0,0.0,280.0,W,Mostly Cloudy
1554844800000,28.34,52.0,"11,11",46.0,"7,78",82.0,6.0,0.0,330.0,NNW,Showers in the Vicinity
1554846600000,28.34,52.0,"11,11",46.0,"7,78",82.0,7.0,0.0,320.0,NW,Showers in the Vicinity
1554848400000,28.34,50.0,"10,00",46.0,"7,78",87.0,9.0,0.0,320.0,NW,Showers in the Vicinity
1554850200000,28.34,50.0,"10,00",46.0,"7,78",87.0,9.0,0.0,330.0,NNW,Partly Cloudy
1554852000000,28.34,50.0,"10,00",46.0,"7,78",87.0,7.0,0.0,340.0,NNW,Fair
1554853800000,28.34,50.0,"10,00",46.0,"7,78",87.0,2.0,0.0,0.0,VAR,Mostly Cloudy
1554855600000,28.34,50.0,"10,00",46.0,"7,78",87.0,5.0,0.0,330.0,NNW,Showers in the Vicinity
1554857400000,28.34,50.0,"10,00",46.0,"7,78",87.0,6.0,0.0,360.0,N,Light Rain
1554859200000,28.34,48.0,"8,89",46.0,"7,78",93.0,6.0,0.0,350.0,N,Showers in the Vicinity
1554861000000,28.34,50.0,"10,00",46.0,"7,78",87.0,5.0,0.0,10.0,N,Light Rain
1554862800000,28.34,48.0,"8,89",46.0,"7,78",93.0,6.0,0.0,30.0,NNE,Light Rain
1554864600000,28.34,48.0,"8,89",46.0,"7,78",93.0,5.0,0.0,40.0,NE,Rain
1554866400000,28.34,48.0,"8,89",48.0,"8,89",100.0,3.0,0.0,360.0,N,Light Rain
1554868200000,28.32,48.0,"8,89",46.0,"7,78",93.0,5.0,0.0,10.0,N,Rain
1554870000000,28.32,48.0,"8,89",46.0,"7,78",93.0,6.0,0.0,20.0,NNE,Light Rain
1554871800000,28.32,48.0,"8,89",46.0,"7,78",93.0,8.0,0.0,20.0,NNE,Light Rain
1554873600000,28.32,46.0,"7,78",45.0,"7,22",93.0,6.0,0.0,20.0,NNE,Light Rain
1554875400000,28.32,46.0,"7,78",45.0,"7,22",93.0,6.0,0.0,30.0,NNE,Light Rain
1554877200000,28.32,46.0,"7,78",45.0,"7,22",93.0,5.0,0.0,30.0,NNE,Light Rain
1554879000000,28.34,46.0,"7,78",45.0,"7,22",93.0,3.0,0.0,10.0,N,Light Rain
1554880800000,28.34,46.0,"7,78",43.0,"6,11",87.0,5.0,0.0,360.0,N,Light Rain
1554882600000,28.34,46.0,"7,78",45.0,"7,22",93.0,6.0,0.0,350.0,N,Mist
1554884400000,28.34,46.0,"7,78",43.0,"6,11",87.0,6.0,0.0,350.0,N,Light Rain
1554886200000,28.34,46.0,"7,78",45.0,"7,22",93.0,5.0,0.0,360.0,N,Light Rain
1554888000000,28.34,46.0,"7,78",45.0,"7,22",93.0,6.0,1.0,360.0,N,Light Rain
1554889800000,28.34,46.0,"7,78",43.0,"6,11",87.0,6.0,1.0,360.0,N,Light Rain
1554891600000,28.34,46.0,"7,78",43.0,"6,11",87.0,8.0,1.0,360.0,N,Light Rain
1554893400000,28.37,46.0,"7,78",45.0,"7,22",93.0,7.0,1.0,360.0,N,Light Rain
1554895200000,28.37,46.0,"7,78",43.0,"6,11",87.0,8.0,2.0,350.0,N,Light Rain
1554897000000,28.37,48.0,"8,89",43.0,"6,11",82.0,6.0,2.0,350.0,N,Light Rain
1554898800000,28.37,48.0,"8,89",45.0,"7,22",87.0,6.0,2.0,360.0,N,Mostly Cloudy
1554900600000,28.37,50.0,"10,00",43.0,"6,11",76.0,6.0,2.0,10.0,N,Mostly Cloudy
1554902400000,28.37,50.0,"10,00",45.0,"7,22",82.0,7.0,2.0,30.0,NNE,Mostly Cloudy
1554904200000,28.37,52.0,"11,11",43.0,"6,11",71.0,8.0,2.0,360.0,N,Light Rain
1554906000000,28.37,52.0,"11,11",45.0,"7,22",76.0,8.0,2.0,360.0,N,Light Rain
1554907800000,28.37,52.0,"11,11",43.0,"6,11",71.0,9.0,2.0,10.0,N,Light Rain
1554909600000,28.37,52.0,"11,11",43.0,"6,11",71.0,7.0,2.0,20.0,NNE,Light Rain
1554911400000,28.37,52.0,"11,11",43.0,"6,11",71.0,7.0,2.0,350.0,N,Light Rain
1554913200000,28.37,52.0,"11,11",45.0,"7,22",76.0,5.0,1.0,350.0,N,Light Rain
1554915000000,28.37,52.0,"11,11",43.0,"6,11",71.0,9.0,1.0,340.0,NNW,Light Rain
1554916800000,28.4,52.0,"11,11",39.0,"3,89",62.0,8.0,1.0,340.0,NNW,Light Rain
1554918600000,28.4,52.0,"11,11",39.0,"3,89",62.0,8.0,0.0,340.0,NNW,Mostly Cloudy
1554920400000,28.4,54.0,"12,22",39.0,"3,89",58.0,7.0,0.0,350.0,N,Mostly Cloudy
1554922200000,28.4,52.0,"11,11",39.0,"3,89",62.0,6.0,0.0,340.0,NNW,Mostly Cloudy
1554924000000,28.4,52.0,"11,11",39.0,"3,89",62.0,9.0,0.0,360.0,N,Mostly Cloudy
1554925800000,28.4,52.0,"11,11",37.0,"2,78",58.0,9.0,0.0,10.0,N,Light Rain
1554927600000,28.43,50.0,"10,00",39.0,"3,89",66.0,8.0,0.0,10.0,N,Light Rain
1554929400000,28.43,50.0,"10,00",39.0,"3,89",66.0,9.0,0.0,30.0,NNE,Fair
1554931200000,28.43,50.0,"10,00",37.0,"2,78",62.0,7.0,0.0,10.0,N,Partly Cloudy
1554933000000,28.46,50.0,"10,00",37.0,"2,78",62.0,7.0,0.0,10.0,N,Mostly Cloudy
1554934800000,28.46,50.0,"10,00",37.0,"2,78",62.0,8.0,0.0,10.0,N,Partly Cloudy
1554936600000,28.46,50.0,"10,00",37.0,"2,78",62.0,8.0,0.0,30.0,NNE,Mostly Cloudy
1554938400000,28.46,48.0,"8,89",37.0,"2,78",66.0,9.0,0.0,30.0,NNE,Light Rain
1554940200000,28.46,46.0,"7,78",36.0,"2,22",66.0,8.0,0.0,40.0,NE,Mostly Cloudy
1554942000000,28.46,46.0,"7,78",34.0,"1,11",62.0,9.0,0.0,50.0,NE,Partly Cloudy
1554943800000,28.48,46.0,"7,78",34.0,"1,11",62.0,9.0,0.0,40.0,NE,Mostly Cloudy
1554945600000,28.48,46.0,"7,78",34.0,"1,11",62.0,7.0,0.0,30.0,NNE,Fair
1554947400000,28.48,45.0,"7,22",32.0,"0,00",61.0,8.0,0.0,360.0,N,Fair
1554949200000,28.48,45.0,"7,22",32.0,"0,00",61.0,9.0,0.0,30.0,NNE,Fair
1554951000000,28.48,43.0,"6,11",32.0,"0,00",66.0,8.0,0.0,360.0,N,Fair
1554952800000,28.48,43.0,"6,11",30.0,"-1,11",61.0,8.0,0.0,360.0,N,Fair
1554954600000,28.48,43.0,"6,11",30.0,"-1,11",61.0,8.0,0.0,360.0,N,Fair
1554956400000,28.48,41.0,"5,00",30.0,"-1,11",65.0,7.0,0.0,360.0,N,Fair
1554958200000,28.51,39.0,"3,89",30.0,"-1,11",70.0,7.0,0.0,10.0,N,Fair
1554960000000,28.51,37.0,"2,78",28.0,"-2,22",70.0,6.0,0.0,350.0,N,Fair
1554961800000,28.51,37.0,"2,78",28.0,"-2,22",70.0,6.0,0.0,350.0,N,Fair
1554963600000,28.51,37.0,"2,78",28.0,"-2,22",70.0,7.0,0.0,360.0,N,Fair
1554965400000,28.51,37.0,"2,78",28.0,"-2,22",70.0,7.0,0.0,360.0,N,Fair
1554967200000,28.54,37.0,"2,78",28.0,"-2,22",70.0,8.0,0.0,350.0,N,Fair
1554969000000,28.54,37.0,"2,78",28.0,"-2,22",70.0,6.0,0.0,360.0,N,Fair
1554970800000,28.54,39.0,"3,89",28.0,"-2,22",65.0,6.0,0.0,20.0,NNE,Fair
1554972600000,28.54,41.0,"5,00",30.0,"-1,11",65.0,7.0,1.0,20.0,NNE,Fair
1554974400000,28.54,41.0,"5,00",30.0,"-1,11",65.0,8.0,1.0,20.0,NNE,Fair
1554976200000,28.54,43.0,"6,11",30.0,"-1,11",61.0,8.0,2.0,20.0,NNE,Fair
1554978000000,28.57,43.0,"6,11",30.0,"-1,11",61.0,8.0,2.0,10.0,N,Fair
1554979800000,28.57,45.0,"7,22",30.0,"-1,11",57.0,7.0,2.0,30.0,NNE,Fair
1554981600000,28.57,45.0,"7,22",30.0,"-1,11",57.0,8.0,3.0,10.0,N,Fair
1554983400000,28.57,46.0,"7,78",32.0,"0,00",57.0,8.0,3.0,10.0,N,Partly Cloudy
1554985200000,28.57,48.0,"8,89",32.0,"0,00",54.0,9.0,4.0,20.0,NNE,Fair
1554987000000,28.57,48.0,"8,89",32.0,"0,00",54.0,9.0,4.0,360.0,N,Fair
1554988800000,28.57,50.0,"10,00",32.0,"0,00",50.0,12.0,4.0,360.0,N,Fair
1554990600000,28.57,50.0,"10,00",32.0,"0,00",50.0,13.0,4.0,360.0,N,Fair
1554992400000,28.57,52.0,"11,11",34.0,"1,11",50.0,12.0,4.0,20.0,NNE,Fair
1554994200000,28.57,50.0,"10,00",32.0,"0,00",50.0,8.0,2.0,10.0,N,Mostly Cloudy
1554996000000,28.57,50.0,"10,00",32.0,"0,00",50.0,9.0,2.0,20.0,NNE,Mostly Cloudy
1554997800000,28.57,52.0,"11,11",34.0,"1,11",50.0,12.0,2.0,350.0,N,Mostly Cloudy
1554999600000,28.57,52.0,"11,11",32.0,"0,00",47.0,10.0,1.0,10.0,N,Mostly Cloudy
1555001400000,28.57,52.0,"11,11",30.0,"-1,11",44.0,8.0,1.0,360.0,N,Partly Cloudy
1555003200000,28.57,52.0,"11,11",30.0,"-1,11",44.0,9.0,1.0,360.0,N,Partly Cloudy
1555005000000,28.57,52.0,"11,11",30.0,"-1,11",44.0,10.0,1.0,30.0,NNE,Fair
1555006800000,28.57,50.0,"10,00",28.0,"-2,22",43.0,8.0,0.0,350.0,N,Fair
1555008600000,28.57,50.0,"10,00",28.0,"-2,22",43.0,9.0,0.0,20.0,NNE,Fair
1555010400000,28.57,50.0,"10,00",30.0,"-1,11",47.0,9.0,0.0,10.0,N,Fair
1555012200000,28.57,48.0,"8,89",28.0,"-2,22",46.0,12.0,0.0,360.0,N,Fair
1555014000000,28.6,48.0,"8,89",28.0,"-2,22",46.0,7.0,0.0,10.0,N,Fair
1555015800000,28.6,46.0,"7,78",28.0,"-2,22",50.0,7.0,0.0,360.0,N,Fair
1555017600000,28.6,45.0,"7,22",28.0,"-2,22",53.0,10.0,0.0,350.0,N,Fair
1555019400000,28.6,45.0,"7,22",27.0,"-2,78",49.0,13.0,0.0,360.0,N,Fair
1555021200000,28.6,43.0,"6,11",27.0,"-2,78",53.0,9.0,0.0,10.0,N,Fair
1555023000000,28.6,43.0,"6,11",27.0,"-2,78",53.0,7.0,0.0,30.0,NNE,Fair
1555024800000,28.63,41.0,"5,00",27.0,"-2,78",57.0,7.0,0.0,20.0,NNE,Fair
1555026600000,28.63,41.0,"5,00",27.0,"-2,78",57.0,9.0,0.0,20.0,NNE,Fair
1555028400000,28.63,39.0,"3,89",27.0,"-2,78",61.0,9.0,0.0,20.0,NNE,Fair
1555030200000,28.63,39.0,"3,89",27.0,"-2,78",61.0,7.0,0.0,40.0,NE,Fair
1555032000000,28.63,37.0,"2,78",27.0,"-2,78",65.0,7.0,0.0,20.0,NNE,Fair
1555033800000,28.63,36.0,"2,22",27.0,"-2,78",70.0,6.0,0.0,360.0,N,Fair
1555035600000,28.63,36.0,"2,22",27.0,"-2,78",70.0,6.0,0.0,360.0,N,Fair
1555037400000,28.63,36.0,"2,22",27.0,"-2,78",70.0,6.0,0.0,360.0,N,Fair
1555039200000,28.63,34.0,"1,11",27.0,"-2,78",75.0,6.0,0.0,340.0,NNW,Fair
1555041000000,28.63,34.0,"1,11",27.0,"-2,78",75.0,6.0,0.0,350.0,N,Fair
1555042800000,28.63,34.0,"1,11",27.0,"-2,78",75.0,6.0,0.0,350.0,N,Fair
1555044600000,28.63,32.0,"0,00",25.0,"-3,89",75.0,6.0,0.0,350.0,N,Fair
1555046400000,28.63,32.0,"0,00",25.0,"-3,89",75.0,6.0,0.0,350.0,N,Fair
1555048200000,28.63,34.0,"1,11",27.0,"-2,78",75.0,6.0,0.0,340.0,NNW,Fair
1555050000000,28.63,34.0,"1,11",27.0,"-2,78",75.0,7.0,0.0,350.0,N,Fair
1555051800000,28.63,34.0,"1,11",27.0,"-2,78",75.0,6.0,0.0,360.0,N,Fair
1555053600000,28.63,34.0,"1,11",27.0,"-2,78",75.0,5.0,0.0,10.0,N,Fair
1555055400000,28.63,34.0,"1,11",27.0,"-2,78",75.0,5.0,0.0,10.0,N,Fair
1555057200000,28.63,36.0,"2,22",27.0,"-2,78",70.0,5.0,0.0,20.0,NNE,Fair
1555059000000,28.63,36.0,"2,22",27.0,"-2,78",70.0,5.0,1.0,20.0,NNE,Fair
1555060800000,28.63,37.0,"2,78",27.0,"-2,78",65.0,5.0,1.0,50.0,NE,Fair
1555062600000,28.63,39.0,"3,89",27.0,"-2,78",61.0,5.0,2.0,50.0,NE,Fair
1555064400000,28.63,39.0,"3,89",28.0,"-2,22",65.0,5.0,2.0,40.0,NE,Fair
1555066200000,28.63,41.0,"5,00",28.0,"-2,22",61.0,5.0,3.0,20.0,NNE,Fair
1555068000000,28.63,41.0,"5,00",28.0,"-2,22",61.0,6.0,3.0,360.0,N,Fair
1555069800000,28.63,43.0,"6,11",28.0,"-2,22",57.0,6.0,4.0,340.0,NNW,Fair
1555071600000,28.63,45.0,"7,22",28.0,"-2,22",53.0,8.0,4.0,360.0,N,Fair
1555073400000,28.63,45.0,"7,22",28.0,"-2,22",53.0,8.0,4.0,350.0,N,Fair
1555075200000,28.63,46.0,"7,78",28.0,"-2,22",50.0,12.0,4.0,360.0,N,Fair
1555077000000,28.63,46.0,"7,78",28.0,"-2,22",50.0,9.0,4.0,10.0,N,Fair
1555078800000,28.63,48.0,"8,89",28.0,"-2,22",46.0,9.0,4.0,360.0,N,Fair
1555080600000,28.6,46.0,"7,78",28.0,"-2,22",50.0,12.0,2.0,350.0,N,Mostly Cloudy
1555082400000,28.6,46.0,"7,78",28.0,"-2,22",50.0,10.0,2.0,360.0,N,Mostly Cloudy
1555084200000,28.6,46.0,"7,78",30.0,"-1,11",53.0,8.0,2.0,10.0,N,Mostly Cloudy
1555086000000,28.6,46.0,"7,78",28.0,"-2,22",50.0,7.0,2.0,360.0,N,Fair
1555087800000,28.6,46.0,"7,78",28.0,"-2,22",50.0,7.0,2.0,40.0,NE,Fair
1555089600000,28.6,46.0,"7,78",28.0,"-2,22",50.0,8.0,1.0,20.0,NNE,Mostly Cloudy
1555091400000,28.63,46.0,"7,78",28.0,"-2,22",50.0,9.0,1.0,40.0,NE,Fair
1555093200000,28.63,46.0,"7,78",28.0,"-2,22",50.0,8.0,0.0,30.0,NNE,Fair
1555095000000,28.63,45.0,"7,22",28.0,"-2,22",53.0,9.0,0.0,40.0,NE,Fair
1555096800000,28.63,45.0,"7,22",28.0,"-2,22",53.0,8.0,0.0,30.0,NNE,Fair
1555098600000,28.63,45.0,"7,22",28.0,"-2,22",53.0,10.0,0.0,40.0,NE,Fair
1555100400000,28.63,45.0,"7,22",27.0,"-2,78",49.0,9.0,0.0,40.0,NE,Fair
1555102200000,28.63,43.0,"6,11",27.0,"-2,78",53.0,7.0,0.0,40.0,NE,Fair
1555104000000,28.63,43.0,"6,11",28.0,"-2,22",57.0,7.0,0.0,40.0,NE,Partly Cloudy
1555105800000,28.65,43.0,"6,11",27.0,"-2,78",53.0,8.0,0.0,40.0,NE,Partly Cloudy
1555107600000,28.63,41.0,"5,00",27.0,"-2,78",57.0,9.0,0.0,50.0,NE,Partly Cloudy
1555109400000,28.63,41.0,"5,00",27.0,"-2,78",57.0,7.0,0.0,70.0,ENE,Fair
1555111200000,28.63,39.0,"3,89",27.0,"-2,78",61.0,7.0,0.0,50.0,NE,Fair
1555113000000,28.63,39.0,"3,89",27.0,"-2,78",61.0,6.0,0.0,30.0,NNE,Fair
1555114800000,28.63,37.0,"2,78",27.0,"-2,78",65.0,5.0,0.0,50.0,NE,Fair
1555116600000,28.63,39.0,"3,89",27.0,"-2,78",61.0,5.0,0.0,30.0,NNE,Fair
1555118400000,28.63,37.0,"2,78",27.0,"-2,78",65.0,5.0,0.0,20.0,NNE,Fair
1555120200000,28.63,39.0,"3,89",27.0,"-2,78",61.0,3.0,0.0,350.0,N,Fair
1555122000000,28.63,39.0,"3,89",27.0,"-2,78",61.0,5.0,0.0,340.0,NNW,Fair
1555123800000,28.63,37.0,"2,78",27.0,"-2,78",65.0,6.0,0.0,360.0,N,Fair
1555125600000,28.63,37.0,"2,78",27.0,"-2,78",65.0,6.0,0.0,360.0,N,Fair
1555127400000,28.63,37.0,"2,78",27.0,"-2,78",65.0,6.0,0.0,360.0,N,Fair
1555129200000,28.6,37.0,"2,78",27.0,"-2,78",65.0,7.0,0.0,340.0,NNW,Fair
1555131000000,28.6,37.0,"2,78",27.0,"-2,78",65.0,7.0,0.0,350.0,N,Fair
1555132800000,28.6,37.0,"2,78",27.0,"-2,78",65.0,8.0,0.0,340.0,NNW,Fair
1555134600000,28.6,37.0,"2,78",25.0,"-3,89",60.0,7.0,0.0,350.0,N,Fair
1555136400000,28.6,37.0,"2,78",27.0,"-2,78",65.0,8.0,0.0,350.0,N,Fair
1555138200000,28.6,37.0,"2,78",27.0,"-2,78",65.0,7.0,0.0,350.0,N,Fair
1555140000000,28.6,36.0,"2,22",27.0,"-2,78",70.0,8.0,0.0,350.0,N,Fair
1555141800000,28.6,37.0,"2,78",27.0,"-2,78",65.0,7.0,0.0,340.0,NNW,Fair
1555143600000,28.6,37.0,"2,78",28.0,"-2,22",70.0,6.0,0.0,340.0,NNW,Partly Cloudy
1555145400000,28.6,37.0,"2,78",28.0,"-2,22",70.0,8.0,1.0,350.0,N,Partly Cloudy
1555147200000,28.6,37.0,"2,78",28.0,"-2,22",70.0,10.0,1.0,350.0,N,Mostly Cloudy
1555149000000,28.63,37.0,"2,78",28.0,"-2,22",70.0,8.0,1.0,350.0,N,Mostly Cloudy
1555150800000,28.63,39.0,"3,89",28.0,"-2,22",65.0,7.0,1.0,350.0,N,Mostly Cloudy
1555152600000,28.63,39.0,"3,89",30.0,"-1,11",70.0,8.0,2.0,350.0,N,Mostly Cloudy
1555154400000,28.63,41.0,"5,00",30.0,"-1,11",65.0,9.0,2.0,10.0,N,Mostly Cloudy
1555156200000,28.6,41.0,"5,00",30.0,"-1,11",65.0,10.0,2.0,340.0,NNW,Mostly Cloudy
1555158000000,28.6,41.0,"5,00",30.0,"-1,11",65.0,7.0,2.0,340.0,NNW,Mostly Cloudy
1555159800000,28.6,41.0,"5,00",30.0,"-1,11",65.0,6.0,3.0,350.0,N,Mostly Cloudy
1555161600000,28.6,41.0,"5,00",32.0,"0,00",70.0,6.0,3.0,360.0,N,Light Rain
1555163400000,28.6,41.0,"5,00",32.0,"0,00",70.0,8.0,3.0,330.0,NNW,Light Rain
1555165200000,28.6,41.0,"5,00",34.0,"1,11",76.0,8.0,2.0,360.0,N,Light Rain
1555167000000,28.6,41.0,"5,00",36.0,"2,22",81.0,10.0,2.0,340.0,NNW,Light Rain
1555168800000,28.6,41.0,"5,00",36.0,"2,22",81.0,10.0,2.0,350.0,N,Light Rain
1555170600000,28.6,41.0,"5,00",34.0,"1,11",76.0,9.0,2.0,340.0,NNW,Light Rain
1555172400000,28.6,41.0,"5,00",34.0,"1,11",76.0,8.0,1.0,350.0,N,Mostly Cloudy
1555174200000,28.6,41.0,"5,00",34.0,"1,11",76.0,9.0,1.0,360.0,N,Mostly Cloudy
1555176000000,28.6,39.0,"3,89",34.0,"1,11",81.0,12.0,1.0,360.0,N,Light Rain
1555177800000,28.6,39.0,"3,89",34.0,"1,11",81.0,9.0,0.0,350.0,N,Light Rain
1555179600000,28.6,39.0,"3,89",34.0,"1,11",81.0,10.0,0.0,350.0,N,Light Rain
1555181400000,28.6,39.0,"3,89",34.0,"1,11",81.0,10.0,0.0,340.0,NNW,Light Rain
1555183200000,28.6,39.0,"3,89",34.0,"1,11",81.0,9.0,0.0,350.0,N,Light Rain
1555185000000,28.6,37.0,"2,78",34.0,"1,11",87.0,9.0,0.0,340.0,NNW,Light Rain
1555186800000,28.6,37.0,"2,78",34.0,"1,11",87.0,9.0,0.0,350.0,N,Mostly Cloudy
1555188600000,28.63,37.0,"2,78",34.0,"1,11",87.0,8.0,0.0,340.0,NNW,Mostly Cloudy
1555190400000,28.63,37.0,"2,78",34.0,"1,11",87.0,12.0,0.0,330.0,NNW,Mostly Cloudy
1555192200000,28.63,37.0,"2,78",34.0,"1,11",87.0,10.0,0.0,340.0,NNW,Mostly Cloudy
1555194000000,28.63,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,340.0,NNW,Mostly Cloudy
1555195800000,28.6,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,340.0,NNW,Light Rain
1555197600000,28.6,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Light Rain
1555199400000,28.6,36.0,"2,22",34.0,"1,11",93.0,6.0,0.0,340.0,NNW,Light Rain
1555201200000,28.6,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,350.0,N,Wintry Mix
1555203000000,28.6,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Mist
1555204800000,28.6,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Mist
1555206600000,28.6,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Mist
1555208400000,28.6,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,350.0,N,Wintry Mix
1555210200000,28.57,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Wintry Mix
1555212000000,28.57,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Wintry Mix
1555213800000,28.57,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,350.0,N,Wintry Mix
1555215600000,28.57,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,360.0,N,Wintry Mix
1555217400000,28.57,36.0,"2,22",34.0,"1,11",93.0,7.0,0.0,360.0,N,Wintry Mix
1555219200000,28.57,36.0,"2,22",34.0,"1,11",93.0,5.0,0.0,350.0,N,Wintry Mix
1555221000000,28.57,36.0,"2,22",34.0,"1,11",93.0,6.0,0.0,20.0,NNE,Wintry Mix
1555222800000,28.6,34.0,"1,11",32.0,"0,00",93.0,7.0,0.0,10.0,N,Mist
1555224600000,28.6,34.0,"1,11",32.0,"0,00",93.0,6.0,0.0,10.0,N,Mist
1555226400000,28.6,34.0,"1,11",32.0,"0,00",93.0,7.0,0.0,350.0,N,Mist
1555228200000,28.6,34.0,"1,11",32.0,"0,00",93.0,7.0,0.0,350.0,N,Light Snow
1555230000000,28.6,34.0,"1,11",32.0,"0,00",93.0,6.0,0.0,350.0,N,Light Snow
1555231800000,28.6,36.0,"2,22",32.0,"0,00",87.0,9.0,0.0,350.0,N,Mist
1555233600000,28.6,36.0,"2,22",32.0,"0,00",87.0,5.0,1.0,10.0,N,Mostly Cloudy
1555235400000,28.6,36.0,"2,22",32.0,"0,00",87.0,6.0,1.0,20.0,NNE,Mostly Cloudy
